Age,Sex,Occupation,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Contact_to_Meeting_Days,Bank_Joined_Days,Nationality
74,M,Marketing Assistant,H,Jade,Private Bank,137509.25999999998,16253.999999999998,3,332.71,775503.106,178759.89683999997,120496.2897852,36503.432,251336.67999999996,3,-104,4269,Indian
29,F,Media Manager IV,H,Silver,Retail,202033.88110000003,45728.36,3,5986.8096000000005,1017414.8352,406905.398592,145851.8052096,43193.9136,797337.7728,2,-122,4960,Asian
34,M,Tax Accountant,L,Jade,Commercial,142734.72929999998,20664.75,2,5516.264,789031.9275,547831.1624599999,327416.5394362,34889.001,404198.94049999997,3,-261,4334,Asian
43,F,Statistician III,H,Gold,Institutional,350852.97359999997,45714.24,1,2206.6800000000003,266795.2784,186173.98632000003,170659.48745999997,30850.836800000005,295577.8448,3,-213,4994,Asian
74,F,Sales Representative,H,Gold,Investments Only,349933.4111,24854.83,1,6029.6873,1240595.6199,782763.130968,251878.16364984,16360.289400000001,1083760.0228000002,0,-158,7292,Asian
24,M,Compensation Analyst,H,Jade,Private Bank,127936.89480000001,5764.9800000000005,1,1003.6104000000001,566495.0928,324181.33488,140851.20067200004,3667.0607999999997,456755.95680000004,0,-418,5657,Indian
76,M,Software Test Engineer III,MR,Platinum,Investments Only,129533.6172,7558.96,2,102.20100000000002,270313.70300000004,164075.13650000002,123056.35237500002,15560.468000000003,136567.915,3,-180,10381,Asian
53,M,Human Resources Assistant II,H,Jade,Retail,361731.4536,22398.15,1,11092.500000000002,1141430.6736,466406.43624000007,1349469.2888544002,80566.4544,1577548.7280000001,0,-64,9856,European
63,F,Cost Accountant,H,Jade,Retail,303763.68,18748.0,2,2710.8,0.0,94964.52096000001,139241.7288576,24158.736000000004,1022889.6000000001,0,-307,11040,Pacific Islander
19,F,Accounting Assistant I,H,Platinum,Retail,31464.855,33157.35,2,1983.15,226743.36750000002,11936.018250000001,34813.3865625,4090.6125,246519.58500000002,1,-281,6792,Asian
19,M,Geologist II,H,Jade,Commercial,237555.666,31495.38,1,4630.4824,631277.056,58823.5788,58163.314139999995,28213.4224,194224.2504,3,60,7274,European
45,F,Budget/Accounting Analyst II,H,Jade,Investments Only,149517.2393,5348.34,2,982.4124000000002,166780.4708,155527.16095999998,107605.35448920002,19761.028400000003,692940.7817,0,172,5801,European
25,M,Research Assistant IV,L,Silver,Commercial,260673.27000000002,44763.55,2,7308.6585000000005,903118.0015,250526.13657499998,237938.72581050004,3691.974,1250733.341,3,-228,10930,Asian
63,M,Senior Editor,MR,Jade,Investments Only,168490.2877,7155.47,1,2894.8660999999997,175990.1885,323363.48990399996,301474.26904896,21003.0709,697330.7845000001,3,-84,11508,Asian
46,M,Web Designer I,H,Gold,Investments Only,123556.5,7569.0,2,2383.5,573503.625,59094.09,58831.44960000001,26104.125,0.0,1,-42,7426,Indian
56,M,Statistician III,H,Jade,Investments Only,156939.93000000002,23903.62,1,1494.3456,1265995.6300000001,1070598.2446400002,163266.23230759994,48923.7806,232215.0798,1,-95,9866,Indian
77,M,Desktop Support Technician,MR,Jade,Commercial,92225.5796,12780.3,1,3571.1991999999996,0.0,258725.94945599994,37946.47258688,37221.094,496597.9023999999,3,-3,12625,Asian
85,F,Media Manager III,H,Jade,Commercial,199850.35950000002,18316.8,2,5107.7636999999995,449774.6526,736261.571916,231548.92913880004,16624.2609,766890.072,1,-468,12172,European
81,F,Assistant Media Planner,H,Gold,Retail,80729.6544,12828.24,1,394.182,106586.3736,90397.246392,97061.41548648,4632.0228,436776.9336,2,-31,5655,Asian
81,F,Editor,H,Silver,Investments Only,451132.19999999995,38725.200000000004,1,206.514,475981.506,772714.4871600001,129405.22360919997,116257.68,3180344.706,0,37,12016,European
47,M,Web Developer II,MR,Gold,Investments Only,124127.10449999997,33807.84,2,3862.2059999999997,130343.8152,77190.94584,85081.57585919999,19753.6236,1067528.946,2,40,3178,European
56,M,Automation Specialist IV,L,Gold,Private Bank,55718.6913,41978.75,2,477.3472,380781.236,303953.285064,408856.13678096,32910.7152,1247123.9176,0,-133,7071,European
60,F,Systems Administrator II,MR,Silver,Retail,32983.274699999994,6236.45,3,1536.0894,263545.1154,148972.151808,51954.037943040006,6279.66,381630.91140000004,3,44,8976,European
72,F,Computer Systems Analyst I,H,Jade,Private Bank,84036.6292,43773.759999999995,1,1558.8543999999997,720377.864,597520.703104,639806.7836313599,39322.44559999999,1554479.1352,1,-93,5561,Indian
34,F,Nurse Practicioner,L,Gold,Investments Only,123895.18079999999,5068.8,1,3868.7999999999997,875626.2528,78894.96076799999,13573.73541888001,11871.4752,946680.8832,0,188,9526,Indian
28,M,Teacher,H,Jade,Commercial,253649.8125,58796.25,1,4245.7875,1007881.8374999999,769768.25625,295077.8315625,19506.1125,867041.25,1,-502,4619,Indian
22,F,Recruiting Manager,MR,Platinum,Retail,82457.12640000001,20286.4,1,3758.6592,308889.12960000004,424346.3078400001,326746.65703679994,27230.083199999997,868667.4144,1,-305,3997,Asian
18,M,Web Designer IV,MR,Silver,Retail,327967.48799999995,40894.0,3,257.85760000000005,1066131.374,470587.541424,890617.0880129602,10005.4416,288948.5676,3,-370,5092,Asian
21,F,Research Assistant IV,H,Jade,Commercial,113678.37000000001,24738.48,1,3529.0008000000007,397665.40320000006,146541.49847999998,55180.453910400014,1292.6394000000003,792193.5801,1,250,4740,Maori
52,F,Statistician II,H,Gold,Commercial,140846.7456,28370.879999999997,1,2361.3120000000004,354919.4496,50745.284352,65492.48535552,21011.788800000002,545173.2864000001,2,-147,5111,European
77,F,Social Worker,H,Jade,Investments Only,234556.94070000004,17849.97,3,8675.1,225528.786,1654140.3984,463159.31155199994,44681.868,2302105.0500000003,1,-86,11674,Maori
47,M,VP Marketing,MR,Silver,Retail,154270.54499999998,20619.91,1,2807.397,132475.4376,88779.828858,28791.63563724,19252.1838,104412.90179999999,1,198,12010,European
62,M,Paralegal,MR,Jade,Private Bank,81006.8658,17809.48,2,1622.434,413468.341,215228.71304,218434.24706400002,20883.973,283949.237,1,-202,11448,Maori
46,F,Analyst Programmer,H,Jade,Retail,172375.41749999998,16566.55,2,768.3585000000002,304882.1685,654186.6731400001,110708.51391599997,26099.346000000005,515874.95050000004,1,-374,9923,Indian
39,M,Statistician II,MR,Silver,Retail,203260.40279999998,29257.6,1,2493.8496,245005.56960000002,42272.634095999994,8293.48821312,4039.5167999999994,358805.3172,1,-292,9782,Asian
61,M,Paralegal,H,Silver,Investments Only,222610.24500000002,32114.550000000003,1,4860.362,726726.299,313151.1311500001,233155.2512835,8362.5815,1733411.3225,0,-368,7505,Asian
59,M,Research Assistant II,H,Gold,Retail,325553.4204,16082.04,1,5026.2576,429697.6944,112753.295616,79100.77353984,20017.296000000002,483418.85280000005,0,189,13075,Indian
28,M,VP Marketing,L,Gold,Investments Only,81557.86240000001,2484.1600000000003,2,548.4052,261970.48640000002,101579.59285600002,114366.67101552,14742.1456,345344.8376,0,-155,8255,Indian
55,M,Associate Professor,L,Jade,Retail,48808.704000000005,19953.36,1,1478.4560000000001,397891.732,32888.47268,12248.733879200005,10781.162000000002,381101.78400000004,1,114,12628,European
75,M,Mechanical Systems Engineer,L,Silver,Commercial,57811.91130000001,21385.620000000003,1,1606.2327000000002,210369.0798,106326.926748,167388.96182328,7742.5497000000005,73552.51980000001,2,-352,12926,Indian
54,M,Occupational Therapist,H,Jade,Retail,520328.3475,62081.549999999996,1,5295.642000000001,352774.026,717269.8169999999,573815.8535999999,93384.126,1091854.038,2,61,12341,Indian
82,F,Systems Administrator IV,H,Jade,Retail,123095.0424,10598.28,2,3437.8344,311057.901,104183.13074400002,62824.393558079995,24727.626,689610.1212,3,106,11292,European
66,M,Engineer II,H,Silver,Retail,374004.8424,17198.36,2,4852.0486,161108.42299999998,531525.3959400001,439233.25900859997,62690.2472,209401.2648,3,223,8497,Indian
28,M,Account Representative III,H,Platinum,Institutional,173417.28179999997,21102.53,1,1497.7019999999998,913504.1165999998,586387.04658,240797.00332139997,5133.936899999999,138394.2918,3,-247,7883,European
49,M,Geologist IV,L,Jade,Commercial,119608.0611,6414.51,1,5695.0983,655227.3021,673674.1020209998,571138.6200523801,83488.78439999999,185471.64599999998,0,-87,7394,Asian
71,M,Accountant II,H,Jade,Institutional,328563.105,15597.099999999999,3,7947.6525,1671602.8050000002,865056.702375,170975.91294,34410.75750000001,1902701.6099999999,1,-510,4001,Pacific Islander
53,M,Staff Accountant III,MR,Jade,Retail,362402.9448,25500.54,1,4067.2164000000002,266042.8992,397115.32769999997,436826.86047,4711.9331999999995,291200.92559999996,3,117,4424,Pacific Islander
17,M,Senior Financial Analyst,H,Jade,Investments Only,374191.6473,45817.659999999996,3,4080.9605999999994,193267.50029999996,138282.25707,193907.41015589997,22373.372099999997,188704.45079999996,2,-357,5594,Asian
48,F,Budget/Accounting Analyst II,H,Jade,Retail,58873.681199999985,39323.159999999996,1,1993.5236999999997,313287.7775999999,218231.59564499994,342304.24185195,48828.1038,1428132.8397,2,294,5378,Asian
60,M,Systems Administrator IV,L,Platinum,Retail,38216.7072,8191.44,2,3223.962,304642.674,120867.957,66016.92699,21665.826,137109.672,0,-484,4256,European
17,F,Human Resources Assistant III,H,Jade,Retail,325636.33410000004,45349.15,2,530.6994000000001,1144309.1814000001,431846.31382199994,521388.3250144799,57862.727999999996,1754651.3292,2,-164,8562,Maori
73,F,Human Resources Manager,H,Jade,Commercial,109646.8656,7193.54,1,3297.6102000000005,638694.4736,258887.04551200004,477418.1692236,34929.5096,1018328.6372,0,-295,5928,Asian
46,M,Compensation Analyst,H,Silver,Retail,364489.6032,35861.04,1,8167.392,879424.9919999999,527902.7644799999,279034.31836800004,56863.296,1107826.848,0,86,3563,Indian
58,F,Nurse,H,Platinum,Commercial,169541.3655,20865.12,1,1544.1423,560790.1809,163850.71287600003,298979.35961256,22686.1464,104774.78760000001,3,-302,9639,European
55,F,Biostatistician I,MR,Platinum,Investments Only,204540.48,53063.200000000004,1,10184.400000000001,803290.8,105529.32000000002,118842.2496,101378.40000000001,1343016.0,2,-51,10066,European
20,M,Database Administrator III,H,Jade,Private Bank,262626.0,34083.75,2,4066.335,434678.10750000004,401540.07074999996,136214.7470775,24605.489999999998,1628595.8325,2,-129,5861,Asian
49,F,Social Worker,MR,Jade,Private Bank,246513.1625,6769.950000000001,1,3692.92,1371805.05,479841.03859999997,438288.84653400007,48423.76,1696621.0799999998,2,86,7906,European
62,F,VP Marketing,H,Jade,Private Bank,477341.37,34325.1,1,3918.636,222342.04800000004,463247.7084000001,295779.291552,43179.048,1080448.056,3,-359,11642,Maori
26,F,Nurse,H,Jade,Investments Only,231177.9425,54564.049999999996,1,1425.3225,828681.7875,1000631.42655,155952.06867450007,13023.36,1406245.3125,3,22,6384,European
35,F,Research Associate,L,Jade,Retail,202735.1268,16720.78,1,932.8954,523784.4568,330972.57086399995,56944.25514096001,20268.048000000003,700920.8872,1,96,7426,Indian
21,M,Data Coordiator,MR,Silver,Retail,17367.218399999998,3230.31,1,3066.9936,114501.22200000001,282503.341428,31824.171594599997,33254.6016,454700.5584,1,-222,9183,Asian
41,M,VP Accounting,MR,Gold,Private Bank,474908.97510000004,4620.88,1,9767.9725,1969776.8804999997,127275.99441699998,255721.55202593998,6045.325,1040432.25,0,-116,7361,Maori
78,M,Web Developer III,H,Jade,Private Bank,114615.98079999999,38367.579999999994,1,3577.4631999999997,324998.882,178271.90172399997,103907.05129055999,12990.5384,576759.1688,3,-156,8100,European
67,M,Assistant Manager,MR,Silver,Retail,57450.1536,10976.039999999999,1,2885.4143999999997,272553.6384,215139.483648,66819.79256831999,10827.9936,551856.4992,2,-175,3213,Asian
72,F,Assistant Manager,L,Gold,Retail,110249.4211,60196.5,2,4023.328400000001,363434.4987,307303.95559500006,839167.43133405,81030.34030000001,2106606.7659000005,1,-402,6544,Asian
84,F,Budget/Accounting Analyst I,H,Jade,Commercial,175033.98779999997,17484.469999999998,1,908.9799999999999,92956.12999999999,119536.54289999999,94697.25449400001,9060.189999999999,518643.12,0,-82,8702,European
70,M,Developer II,H,Jade,Institutional,200099.52000000002,43653.6,1,5741.639999999999,1285247.6639999999,196148.223,37268.16236999999,52484.346,266964.12,3,-479,11318,Indian
18,M,Account Representative II,L,Jade,Retail,213206.39500000002,14425.1,2,3763.323000000001,1459235.6388,28661.467968000004,65778.06898656,61433.7338,1265963.861,0,-327,9273,Indian
35,F,Internal Auditor,H,Silver,Institutional,128778.92369999998,37224.939999999995,2,867.7139999999998,136873.21199999997,327787.5926999999,46854.34413300003,7765.151999999999,443427.23399999994,2,-7,8609,Maori
73,F,Sales Associate,H,Gold,Retail,123522.6986,28552.79,1,3893.7752,803847.6656000001,166393.7492,178041.311644,40706.3776,553239.9488,1,-238,9155,Asian
67,M,Software Engineer III,H,Gold,Retail,77095.26520000001,24692.5,1,1454.6628,164975.79960000003,132716.33956800002,87052.08791664001,14840.938800000002,260208.56880000004,0,204,7491,Indian
85,M,Accountant IV,MR,Gold,Retail,373301.5719,63441.049999999996,1,9675.5175,2302582.9124000003,1559777.1321440001,344771.51674144005,13975.7475,1126154.6572,0,-419,5698,Pacific Islander
29,F,Accountant II,L,Gold,Retail,290163.8025,45309.55,2,1111.76,830516.9600000001,200089.99920000002,26594.240399999995,59999.68000000001,2262153.9200000004,1,-355,12090,Pacific Islander
72,F,Speech Pathologist,H,Gold,Investments Only,71802.8125,3712.25,1,1751.085,421405.74,222366.5451,130429.48041900001,14072.31,532199.43,1,119,7970,Maori
71,M,Staff Accountant I,H,Jade,Retail,52362.9225,21824.6,2,85.113,445105.26900000003,244127.36879999997,72191.95048800002,11748.681,998929.3859999999,2,-49,10722,European
17,M,Developer I,MR,Silver,Retail,37149.840000000004,5874.18,1,1589.1252,101189.8524,24640.315518,17439.30902376,5795.8758,304302.2268,3,-329,4464,Indian
71,F,Systems Administrator II,H,Jade,Private Bank,146714.88,32358.0,1,1877.9039999999998,275978.196,453156.32699999993,253767.54312,24704.208,220958.42399999997,0,94,7882,Indian
36,M,Graphic Designer,H,Jade,Private Bank,330112.11870000005,11676.210000000001,1,6231.9894,120880.87830000001,920097.5156100001,708475.0870197001,74725.2961,1901489.6901000002,1,-316,11876,European
66,M,Physical Therapy Assistant,L,Jade,Private Bank,203317.086,5917.16,1,6392.9514,1003920.9792,235643.88659799995,293623.24288187997,60256.089799999994,649605.3302,1,161,12680,European
42,F,Research Assistant II,MR,Gold,Retail,215591.46279999998,68085.14,3,1693.0904,2349148.3224,849192.6257759999,1724118.3614239998,50691.1544,3266701.7616,1,-234,4984,European
50,F,Budget/Accounting Analyst IV,MR,Jade,Private Bank,61262.838,4688.84,2,1083.7631999999999,50078.08,124427.034368,103604.55106560001,6188.9152,424619.1872,2,63,4612,European
25,F,Automation Specialist III,H,Silver,Retail,227268.80399999995,13347.689999999999,1,1416.393,539666.424,246146.85869399997,157836.2751801,29628.007199999996,585699.0083999999,3,-158,4350,Pacific Islander
66,M,Web Designer IV,H,Platinum,Private Bank,160897.6551,57781.36,1,5009.2952000000005,725592.2401,573516.9105120001,252028.82011944003,38922.6838,1048670.9324,1,305,4906,European
19,F,Junior Executive,H,Silver,Retail,201218.5728,42958.439999999995,3,4167.072,228289.2108,630035.015148,197601.8911146,36984.99,209340.6084,3,-264,7051,European
65,F,Accountant III,H,Jade,Private Bank,29928.5532,15567.76,1,1228.097,323334.934,7514.03978,22627.6239306,6643.481,379506.946,2,-216,9767,European
20,F,Automation Specialist IV,L,Gold,Private Bank,491294.82220000005,52532.48,3,11910.99,1823117.205,0.0,0.0,14404.845000000001,1194142.95,1,-126,12224,European
49,F,Accounting Assistant III,L,Silver,Retail,52463.03999999999,9926.800000000001,1,2526.2400000000002,444465.02400000003,114175.68768,123690.32832000003,23190.64,778208.3840000001,3,293,8608,Asian
56,F,Programmer Analyst III,L,Silver,Retail,58211.5716,17724.72,3,3026.6132000000002,292505.68880000006,104623.78414799999,52270.863139040004,5871.6164,745970.3394,0,-163,11305,Indian
23,M,Media Manager IV,H,Silver,Investments Only,114218.52160000001,15712.0,2,6495.1936,427235.968,567648.148992,819634.5664358399,51148.17279999999,1580777.6256000001,0,20,8321,Asian
29,F,Programmer I,MR,Jade,Private Bank,47139.0,30078.5,3,1012.145,285154.67,83934.81599999999,32105.067120000003,24964.079999999998,47790.0,3,142,10064,Indian
41,F,Civil Engineer,H,Jade,Commercial,39235.647,19236.379999999997,1,4744.11,873208.406,198879.91031999997,571703.2498967999,48584.507999999994,370588.75,2,-258,12113,Asian
38,M,Financial Analyst,H,Silver,Retail,110393.07419999999,4249.349999999999,1,7640.849999999999,1208091.402,106129.85039999998,30129.085308,67644.06599999999,654007.2839999999,2,134,7223,Asian
78,M,Human Resources Assistant II,L,Gold,Retail,108507.26250000001,20543.25,1,1912.9319999999998,91552.608,115185.10499999998,33403.68045,19634.327999999998,561605.184,1,-224,8758,European
79,F,Analog Circuit Design manager,H,Jade,Private Bank,63514.28480000001,15465.580000000002,1,1987.3068,72504.1364,34857.90880800001,10655.930350799998,8444.7058,363138.1118,0,26,11735,Asian
18,F,Software Engineer I,H,Gold,Investments Only,82128.11249999999,43548.51,1,7163.1812,510513.85559999995,35399.885451,26055.651536669997,59625.42599999999,981650.5397999999,3,-474,5645,European
79,F,Health Coach III,MR,Jade,Retail,49901.3424,2963.48,1,1072.7912000000001,144461.27279999998,11570.684944,23505.01998624,6587.3964,323019.0288,0,-464,8530,Asian
54,M,Web Developer II,L,Silver,Retail,217487.04,35117.4,1,310.59,490618.67399999994,512358.51744,463127.5468511999,61179.804,971485.5359999998,3,-119,6718,Pacific Islander
