Client ID,Age,Sex,Joined Bank,Banking Contact ID,NationalityID,Occupation,AdvisorID,Last Contact,Last Meeting,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,Contact_to_Meeting_Days,Bank_Joined_Days,Occurrence
NZ88872,72,F,2014-09-24,BC_21,A,Programmer Analyst I,IA5,2015-10-25,2015-09-05,H,Gold,Commercial,255097.3635,45422.37,2,1845.774,841410.801,98999.73316799999,27789.398783999997,68500.86800255999,33799.210199999994,1198593.9252,2,2,-50,3787,1
NZ66621,81,F,2006-01-18,BC_2,E,Professor,IA4,2015-07-12,2016-04-12,L,Silver,Retail,130296.26879999999,7269.84,3,746.4599999999999,805317.552,581539.7484,143148.24576,292022.42135039996,37479.78,856988.496,0,1,275,6958,1
NZ29174,49,F,1991-06-20,BC_45,I,Account Coordinator,IA11,2016-01-31,2015-10-05,H,Gold,Investments Only,65006.53500000001,43491.8,1,3575.55,346892.23800000007,262181.49804000003,127118.30208000002,172880.8908288,34090.78200000001,96305.35200000001,2,2,-118,12284,1
NZ98830,83,F,1991-05-24,BC_26,E,Account Executive,IA7,2016-06-06,2014-12-17,H,Gold,Retail,152311.97999999998,14530.06,1,2509.6188,342020.9988,244910.00851200003,109895.51664,253073.67546240005,26021.548800000004,753600.8532,1,1,-537,12311,1
NZ34318,40,F,1991-07-18,BC_7,E,Engineer IV,IA3,2016-07-22,2015-02-22,H,Jade,Retail,185421.504,32352.0,1,1106.1312,259398.7056,92897.49518400001,50830.704911999994,84624.35976384001,4548.4176,586872.3072,1,2,-516,12256,1
NZ95108,25,F,2003-04-05,BC_48,A,Database Administrator I,IA12,2015-07-09,2015-07-13,MR,Jade,Investments Only,54339.867600000005,23045.2,3,2819.8307999999997,870569.3064,982426.1359679999,438956.358624,311937.71707296005,28292.7498,282071.76900000003,2,1,4,7977,1
NZ21281,60,F,2005-01-27,BC_31,E,Account Representative IV,IA11,2015-08-03,2015-11-08,MR,Platinum,Investments Only,229493.03130000003,64475.19,2,689.6016000000001,1959490.8288,892214.7459840002,465788.58062400005,108443.45405232003,34932.837600000006,1313564.3640000003,2,3,97,7314,1
NZ86574,54,F,1996-05-09,BC_45,A,Web Designer I,IA12,2016-04-13,2015-02-23,H,Platinum,Retail,181040.16659999997,44591.61,1,6249.7756,1164820.9225,1128622.5568610001,626097.184828,225394.98653807995,7572.9627,580150.8586,2,2,-415,10499,1
NZ25843,67,M,2010-02-19,BC_25,E,Nuclear Power Engineer,IA14,2016-05-13,2015-03-08,H,Jade,Private Bank,182458.46639999998,4511.5599999999995,2,2241.6157999999996,548946.1614,351614.29362799996,188072.761708,134676.45153611997,14156.855599999999,1340059.224,2,2,-432,5465,1
NZ15764,71,F,1990-07-15,BC_27,A,Office Assistant III,IA21,2015-12-11,2015-08-15,H,Jade,Investments Only,291240.71880000003,23770.260000000002,2,3655.5200000000004,1016372.5800000001,426063.72000000003,119297.84160000001,159518.25676800002,46176.4,1468523.4200000002,1,2,-118,12624,1
NZ70765,48,F,2002-11-24,BC_11,I,Office Assistant III,IA19,2016-03-20,2015-05-09,MR,Gold,Commercial,49043.1277,4382.849999999999,1,4305.6789,617980.3677000001,949361.0433120001,718435.3841279999,136844.83507200005,6145.3596,139564.5291,2,2,-316,8109,1
NZ88371,73,M,1994-02-08,BC_31,E,Community Outreach Specialist,IA13,2015-12-19,2016-02-13,H,Platinum,Investments Only,75068.868,29197.559999999998,1,5644.7622,498253.4508,75457.27673399998,16285.743179999998,43700.077532999996,46587.8238,1406013.9954,2,1,56,11320,1
NZ28842,71,F,1995-05-17,BC_40,PI,Computer Systems Analyst III,IA13,2016-05-21,2015-11-04,H,Gold,Retail,161766.5418,31767.390000000003,2,3231.4464000000007,1212157.0944000003,1863378.0587520003,815227.900704,543041.6056934402,19827.7632,1344797.8992,2,3,-199,10857,1
NZ90911,31,F,1996-11-06,BC_11,I,Environmental Specialist,IA16,2015-06-25,2016-02-10,H,Silver,Retail,92005.32479999999,32561.76,1,1654.3872,637776.8064,321318.75225599995,357020.83583999996,105321.14657279997,20584.9728,578961.5615999999,0,2,230,10318,1
NZ52021,63,F,1995-05-21,BC_40,A,Programmer Analyst III,IA18,2015-08-05,2014-11-22,MR,Gold,Retail,115626.26250000001,58417.06,2,5614.8753,187115.2498,807585.3513359999,741208.473144,306661.1772470399,24320.826,1336128.2564,0,3,-256,10853,1
NZ71090,18,F,1989-03-10,BC_22,A,Environmental Specialist,IA15,2015-12-28,2014-11-18,L,Jade,Retail,71411.32530000001,4823.01,3,180.54900000000004,325297.0530000001,245247.33690000002,103548.87558,168948.16542,335.826,395131.851,1,1,-405,13116,1
NZ60722,76,M,1990-01-03,BC_24,E,Marketing Manager,IA6,2016-04-22,2015-01-08,H,Platinum,Retail,198017.12699999998,15203.16,1,2452.4954999999995,1069184.1006,407035.7019539999,140481.348462,199951.78597757997,33131.1141,867514.9328999999,3,2,-470,12817,1
NZ77027,28,M,1998-02-22,BC_5,E,Research Assistant II,IA14,2016-01-07,2014-12-31,MR,Silver,Retail,70495.4394,11339.19,1,1975.4064,216251.8776,342290.01945600007,307283.085648,86583.81628512,16865.323200000003,176758.7184,2,1,-372,9845,1
NZ45186,49,F,2015-06-04,BC_48,E,Systems Administrator I,IA6,2015-09-19,2014-12-20,H,Silver,Retail,96190.35780000001,29582.239999999998,1,661.7376,684939.1752,605732.4452160001,291648.955104,209987.24767488003,23267.9088,195103.90080000003,3,1,-273,3534,1
NZ84015,76,F,2000-10-17,BC_4,E,Accounting Assistant IV,IA14,2016-07-22,2015-03-27,MR,Silver,Retail,234323.7408,51258.31,1,5762.9057999999995,1467976.6696999997,650421.080314,207866.53082199997,518191.14522336,3080.3125999999997,908973.1968999999,3,3,-483,8877,1
NZ66550,78,F,1992-10-30,BC_27,A,Software Consultant,IA12,2015-08-13,2015-10-17,MR,Silver,Retail,91924.7307,59506.26,1,5841.580199999999,1344156.2552999998,0.0,0.0,0.0,81434.1054,1195526.2818,0,4,65,11786,1
NZ35051,66,M,1992-11-28,BC_22,E,Analyst Programmer,IA21,2016-07-15,2015-07-22,L,Silver,Retail,31557.787800000002,24787.620000000003,1,1470.6945000000003,316354.31850000005,162241.37985000003,141592.47696,105840.3765276,8162.055000000001,70239.774,0,1,-359,11757,1
NZ91538,35,F,2000-11-30,BC_49,E,Budget/Accounting Analyst I,IA12,2015-08-15,2016-04-08,H,Jade,Commercial,473184.8226,23686.46,2,2894.9030000000002,1595011.2750000001,165852.29210000002,98003.62715000001,62269.996943,6270.495000000001,412057.184,2,4,237,8833,1
NZ30644,46,F,2005-02-12,BC_10,I,Programmer Analyst I,IA14,2016-03-29,2015-08-17,H,Silver,Retail,202980.68910000002,24450.97,1,2407.4856,734192.1144,811487.4865920001,811487.486592,205126.0035552,1680.1776,1592898.7175999999,0,4,-225,7298,1
NZ78937,63,F,1994-12-23,BC_6,A,Accountant III,IA19,2016-04-25,2014-12-10,MR,Silver,Private Bank,84601.65960000001,6177.330000000001,1,3009.0528000000004,429537.23280000006,895244.8302720002,407451.17275200004,178073.37873936008,4299.609600000001,258774.75000000003,1,1,-502,11002,1
NZ25670,29,F,2002-08-16,BC_11,E,Account Representative IV,IA7,2015-06-21,2015-12-12,L,Silver,Commercial,59708.25,56647.5,2,4592.295,404115.07499999995,2345848.6626,567296.7354,589221.987606,46247.692500000005,2494142.8875,2,3,174,8209,1
NZ58212,59,F,2012-02-19,BC_27,A,Research Nurse,IA6,2016-01-02,2015-08-05,MR,Jade,Investments Only,162559.04,31014.0,1,5916.8,739928.3200000001,106405.88800000002,32586.803200000002,30186.020352000007,29937.28,364451.8400000001,1,1,-150,4735,1
NZ74531,37,F,1993-11-09,BC_42,E,Safety Technician III,IA20,2015-09-01,2014-12-15,MR,Silver,Investments Only,216722.12249999997,35115.799999999996,1,7380.7305,0.0,1626699.6481449995,489147.4466449999,667856.8975006499,21932.9825,1678425.3914999997,0,5,-260,11411,1
NZ49953,53,F,1995-09-21,BC_3,A,Computer Systems Analyst IV,IA2,2015-06-09,2015-11-12,H,Jade,Investments Only,428363.55,46266.3,2,2560.725,825031.3949999999,254964.46275,112721.13089999999,127643.26156200001,55129.545,1196463.06,3,4,156,10730,1
NZ88814,48,F,1997-01-03,BC_15,A,Pharmacist,IA3,2015-09-05,2015-04-06,H,Jade,Commercial,195942.17279999997,55171.6,2,7708.606399999999,1747294.7184,921893.1683279998,417836.47197599994,284659.3869398399,112205.35919999999,195747.4728,0,4,-152,10260,1
NZ49516,50,F,1991-04-22,BC_25,E,Web Developer IV,IA18,2015-12-10,2014-12-25,H,Gold,Retail,100945.4781,33938.46,2,4280.7411,1488350.9979,958002.5876130002,271132.80781500007,271735.3251657,27191.098800000003,716923.9881000001,2,2,-350,12343,1
NZ17543,82,M,2012-03-25,BC_3,E,Computer Systems Analyst II,IA6,2015-08-20,2015-08-06,H,Platinum,Retail,266108.68439999997,8389.019999999999,1,557.037,602721.0305999999,39035.570652,41037.394788,4864.432650480002,19652.373,424460.0412,3,2,-14,4700,1
NZ54739,24,M,1997-10-13,BC_8,A,Marketing Manager,IA4,2016-07-03,2016-04-28,H,Jade,Retail,136517.32640000002,16272.62,1,4758.8541,833335.0662,65946.86771399999,34407.061416,52604.57389824,53509.638,345459.2778,2,4,-66,9977,1
NZ70122,47,M,1990-02-10,BC_21,E,Associate Professor,IA21,2015-09-18,2015-02-17,MR,Platinum,Retail,138181.23,25128.0,2,505.77750000000003,171992.92500000002,946880.84817,514447.07499,231128.39601000003,52983.765,1465894.6425,1,2,-213,12779,1
NZ53005,60,F,1993-08-20,BC_10,A,Engineer IV,IA22,2015-10-05,2015-03-28,H,Silver,Retail,82561.55400000002,18069.640000000003,2,1565.9754000000003,90144.59100000001,76544.84460600001,126073.861704,20411.95856160001,9492.0894,330864.3666,0,1,-191,11492,1
NZ99246,43,M,2012-06-27,BC_32,I,Executive Secretary,IA19,2015-07-09,2015-08-23,MR,Platinum,Investments Only,235695.735,19555.95,1,7227.1335,77362.7925,981482.2589249999,654321.50595,592273.7769375,14202.097499999998,871087.3695,2,4,45,4606,1
NZ79699,44,F,2009-06-15,BC_37,A,Programmer Analyst II,IA15,2015-08-13,2015-10-01,H,Jade,Commercial,59762.84909999999,4970.889999999999,2,1420.6752,256985.0892,126048.486312,84032.32420799998,17286.649551360006,8019.068399999999,465859.42199999996,0,1,49,5714,1
NZ81435,80,M,2006-08-04,BC_7,E,Community Outreach Specialist,IA3,2016-07-21,2015-05-11,H,Jade,Retail,329678.6955,43425.69,1,3289.286,757623.2972,316130.575376,351822.73711199994,172291.16357992004,39091.899,176177.309,3,3,-437,6760,1
NZ44710,40,F,2015-03-16,BC_48,E,Budget/Accounting Analyst II,IA5,2015-07-12,2016-04-01,L,Platinum,Retail,73487.39819999998,42877.10999999999,1,3080.5878,369800.9406,322387.40420399996,150794.108418,284272.89335214,16929.273599999997,93946.79579999999,1,2,264,3614,1
NZ69069,21,M,2014-12-01,BC_18,I,Help Desk Technician,IA9,2015-06-28,2015-12-01,H,Gold,Retail,102452.224,15198.680000000002,1,28.0112,214464.3088,307762.401968,138868.400888,234087.08549688,19838.817600000002,285724.572,2,1,156,3719,1
NZ94927,28,F,1998-12-01,BC_45,E,Social Worker,IA4,2015-11-02,2014-12-22,L,Platinum,Commercial,26171.503800000006,9578.4,1,2609.8254,676530.6054,368643.57503999997,215695.70879999996,213538.751712,30805.398,521730.82259999996,1,1,-315,9563,1
NZ21170,50,M,2000-02-15,BC_32,A,Statistician IV,IA18,2015-10-11,2016-05-03,H,Gold,Retail,202295.223,26062.22,2,4071.5024000000008,214711.056,404575.5356160001,296207.088576,37062.008887680015,46494.90720000001,1263947.7312,2,2,205,9122,1
NZ28755,43,M,1991-09-11,BC_10,A,Engineer I,IA12,2016-02-27,2016-02-18,H,Jade,Retail,98325.12,42326.4,1,1172.8079999999998,821532.6,360444.89375999995,188804.46816,153789.8213376,4659.48,1272622.176,3,2,-9,12201,1
NZ29416,85,F,2002-05-11,BC_16,E,Internal Auditor,IA10,2015-07-03,2016-03-12,H,Platinum,Private Bank,66889.5744,5156.8,2,324.06399999999996,422696.4864,173410.991744,63443.04575999999,94741.61500159999,23387.187199999997,84366.58559999999,1,1,253,8306,1
NZ61034,46,F,1992-01-11,BC_21,E,Account Representative III,IA17,2016-03-17,2016-05-11,MR,Jade,Institutional,258230.368,10956.92,1,466.9288,1294321.3516,1120446.352236,330491.370084,437538.33093071997,62722.6936,2502530.2572,0,3,55,12079,1
NZ78545,74,M,1997-05-02,BC_5,I,Assistant Professor,IA10,2016-01-17,2015-06-29,MR,Gold,Retail,160452.7104,20490.24,2,7265.8656,1207473.7248,243863.03692800002,188703.54048,108722.2706304,27445.992,1886543.904,1,5,-202,10141,1
NZ98856,32,M,1995-04-07,BC_39,PI,Account Executive,IA21,2016-02-24,2015-07-11,MR,Jade,Commercial,88492.4508,32749.86,3,6858.0876,649790.6688000001,593455.8941220001,293467.20039,448352.66726250004,26095.087199999998,1582188.9174000002,2,3,-228,10897,1
NZ76287,26,F,2012-11-14,BC_11,PI,VP Marketing,IA21,2015-10-04,2015-01-18,H,Silver,Retail,201968.18879999997,61581.24,1,5404.0224,1368188.0855999999,1234416.4855679998,840453.7774079998,496393.0122815999,37952.123999999996,1668971.9928,2,3,-259,4466,1
NZ45303,40,M,2012-12-18,BC_16,E,Assistant Professor,IA12,2016-03-17,2016-04-27,H,Silver,Retail,186416.5653,10340.47,1,2210.5368999999996,50845.037099999994,661637.7217449999,393281.163275,54133.995415499994,54999.95929999999,1705043.0969,1,2,41,4432,1
NZ35316,37,F,2002-07-25,BC_11,A,Office Assistant I,IA12,2016-05-16,2015-04-14,L,Gold,Retail,90677.9475,2017.3999999999999,2,1445.7099999999998,66006.56999999999,369235.447875,221541.26872499997,115318.06040475,3017.4375,442531.8974999999,2,1,-398,8231,1
NZ84401,45,M,2000-12-09,BC_26,PI,Librarian,IA20,2015-08-15,2015-12-10,H,Gold,Retail,82847.02720000001,10579.84,3,5702.528,878032.0640000001,1193658.0864,716194.85184,226244.11729920004,14165.632,1420808.896,1,2,117,8824,1
NZ49213,20,F,1993-04-08,BC_28,A,Staff Accountant II,IA4,2016-04-09,2014-11-02,H,Jade,Investments Only,201867.4688,11760.0,2,1309.1136000000001,1286811.4368,465096.92831999995,313845.89472,52068.16831680002,37946.976,1169189.5872,0,2,-524,11626,1
NZ97338,37,M,2004-05-13,BC_37,A,Speech Pathologist,IA6,2015-11-06,2015-11-04,H,Gold,Retail,27107.942400000004,20852.160000000003,1,567.378,132835.346,173962.4705,100715.11450000001,101356.02886499999,24574.676000000003,196701.14800000002,0,1,-2,7573,1
NZ76090,57,M,1991-06-15,BC_28,A,Speech Pathologist,IA3,2016-07-09,2015-08-24,H,Jade,Retail,117682.73999999999,34088.67,1,395.4825,594429.7275,2311699.7468250003,1208049.545115,297538.12870424986,61770.4605,1528636.536,2,2,-320,12289,1
NZ92942,44,M,2015-02-27,BC_22,E,Dental Hygienist,IA22,2015-12-12,2015-04-12,H,Jade,Retail,145534.9297,18154.2,2,3260.5748999999996,1153058.1986,2031820.3091010002,654884.2318589999,1218924.2664267898,683.4685000000001,570962.8936,2,3,-244,3631,1
NZ90141,72,M,2014-10-03,BC_31,E,Financial Advisor,IA10,2015-08-09,2015-12-20,MR,Platinum,Retail,17723.125,3331.5,1,81.32000000000001,375034.465,144824.69795,67675.0925,79179.85822499999,16634.22,302632.6475,0,1,133,3778,1
NZ59125,28,F,2000-04-12,BC_30,I,Accountant I,IA17,2016-01-17,2015-06-02,H,Platinum,Retail,327602.6988,51064.26,1,2176.0440000000003,501402.09599999996,644225.202816,583284.9809280001,258560.65572479996,48517.1232,460534.0272,1,3,-229,9065,1
NZ46331,73,M,1993-05-21,BC_22,E,Graphic Designer,IA4,2015-11-03,2016-05-27,H,Gold,Investments Only,194912.81920000003,14289.28,2,3876.3648,322239.51359999995,397157.75999999995,268255.68,63301.3728,8151.8207999999995,1705763.2127999999,2,2,206,11583,1
NZ25095,43,M,1992-07-02,BC_18,A,Media Manager II,IA19,2016-03-25,2014-12-13,L,Gold,Private Bank,59131.7424,9959.66,1,1710.5396,820453.725,1166648.1713460002,228066.55981200005,389467.50983279996,31424.5218,1377643.7920000001,3,3,-468,11906,1
NZ87283,22,F,2003-06-27,BC_19,A,Database Administrator I,IA16,2015-08-28,2016-04-21,H,Silver,Retail,69983.46389999999,45892.74,1,5292.97,318410.85,891613.21,517135.66179999994,426904.40494800004,50264.61,751781.69,3,2,237,7894,1
NZ96588,84,M,2005-04-28,BC_14,I,Office Assistant III,IA9,2015-10-21,2015-02-28,H,Gold,Investments Only,210247.91009999995,13843.759999999998,1,970.8449999999999,1466637.93,2350808.6849999996,407473.5054,1426470.710058,75744.495,1547360.5499999998,2,2,-235,7223,1
NZ44048,70,F,1989-05-24,BC_26,I,VP Accounting,IA7,2015-12-04,2015-04-24,MR,Jade,Retail,242469.24359999996,26585.239999999998,1,5095.499400000001,783262.953,41509.99045800001,40997.52144000001,7892.022877199998,20251.9278,533964.7008,0,3,-224,13041,1
NZ73301,55,F,2005-03-26,BC_9,PI,Human Resources Assistant IV,IA3,2015-11-06,2016-03-16,H,Silver,Retail,153473.22900000002,14605.89,1,5800.3728,123383.7696,459218.954832,103694.602704,271976.12937792,772.1604,368074.5072,0,2,131,7256,1
NZ15363,56,M,1997-03-14,BC_32,A,Programmer III,IA17,2016-04-29,2015-10-16,H,Gold,Commercial,146380.608,15563.67,1,5958.3912,338237.202,665273.413536,175308.53464800003,142584.27484704,65572.4952,1196080.2336,2,2,-196,10190,1
NZ28655,62,F,1989-12-20,BC_35,A,Occupational Therapist,IA8,2015-07-10,2015-05-06,H,Jade,Investments Only,189942.0684,14572.9,3,690.7518,363101.7375,97468.621677,98671.937994,13862.203971840001,36494.226,1207066.0419,3,2,-65,12831,1
NZ71338,47,M,2008-04-07,BC_12,I,Information Systems Manager,IA18,2016-07-15,2016-01-24,MR,Jade,Private Bank,50793.897000000004,26256.45,2,1853.8740000000003,247586.625,257863.77540000004,157583.41830000002,130221.206577,26028.486,126120.75300000001,0,1,-173,6148,1
NZ18100,57,M,2009-09-08,BC_35,A,Database Administrator III,IA9,2016-02-27,2015-04-07,MR,Jade,Commercial,388875.54160000006,6121.570000000001,1,1164.8909999999998,504681.83220000006,152384.269401,173299.757358,67766.18098068002,42886.552800000005,175106.3223,1,4,-326,5629,1
NZ35375,62,M,1998-10-04,BC_26,I,Web Designer II,IA4,2016-03-27,2015-01-28,H,Gold,Private Bank,231903.49109999996,7407.719999999999,1,317.832,670385.2764,537536.4361439998,190104.34936799997,321145.2439840799,13484.9574,125841.84119999998,1,2,-424,9621,1
NZ77446,30,F,2002-01-06,BC_35,I,Associate Professor,IA21,2015-11-27,2015-09-16,MR,Silver,Investments Only,70262.85209999999,18440.98,2,4643.4837,172240.4547,474980.565645,209110.94084999998,94996.113129,3304.4811,166402.6902,2,1,-72,8431,1
NZ57619,68,M,2010-10-23,BC_43,A,Recruiter,IA7,2016-07-07,2015-12-03,H,Gold,Retail,173669.6171,26695.2,1,6116.8856000000005,936230.8382000001,524300.7992880001,207372.704196,163667.92861356,874.5912000000001,230184.26200000002,1,2,-217,5219,1
NZ32973,34,M,2002-03-04,BC_46,E,Recruiter,IA20,2015-06-25,2016-06-06,MR,Platinum,Retail,150110.25,30599.0,3,2879.0699999999997,948876.1499999999,365701.59179999994,208514.0655,75225.459015,10319.279999999999,385864.35,0,2,347,8374,1
NZ91469,33,M,2000-06-20,BC_45,A,Computer Systems Analyst II,IA3,2016-02-10,2016-02-21,H,Silver,Commercial,49991.14890000001,1875.0600000000002,1,107.7219,243590.8761,829387.3250519999,581280.005592,150565.69900944,15509.636999999999,504766.6767,2,1,11,8996,1
NZ66158,78,M,2011-07-25,BC_28,E,Health Coach II,IA3,2016-01-06,2015-03-15,MR,Jade,Private Bank,305897.02080000006,45816.36,1,4924.5124000000005,715867.8852000001,97927.53100000002,88010.819,34510.15776,32039.6824,1358921.5336000002,3,2,-297,4944,1
NZ79633,54,M,1999-08-08,BC_23,E,Geologist I,IA3,2016-02-08,2016-02-24,H,Jade,Investments Only,154578.814,36643.6,1,1538.8656,420382.3896,634688.8308800001,425121.76408000005,187532.58663360006,34511.8404,741431.8824000001,3,2,16,9313,1
NZ24344,49,M,1990-04-28,BC_42,A,Safety Technician III,IA5,2016-01-23,2015-03-23,L,Jade,Commercial,207038.15,15002.900000000001,3,4638.249,626080.125,1095366.69792,238123.1952,333372.47328,63777.252,1391370.7170000002,1,2,-306,12702,1
NZ54434,82,M,2015-04-15,BC_21,E,Database Administrator IV,IA5,2015-06-10,2015-05-03,H,Silver,Retail,184429.70880000002,38928.3,1,1373.991,1098051.0119999999,0.0,0.0,0.0,65346.657,613427.0819999999,0,2,-38,3584,1
NZ38076,83,F,2008-10-24,BC_32,E,Cost Accountant,IA20,2016-04-15,2015-04-19,MR,Silver,Retail,257268.63360000003,32310.64,1,1211.136,617259.3840000001,128258.4816,123983.19887999998,64642.2747264,25494.504,714631.8,0,3,-362,5948,1
NZ78584,84,F,1998-12-02,BC_8,I,Database Administrator II,IA14,2016-02-15,2015-03-24,MR,Jade,Retail,125954.55840000002,40762.26,1,371.71200000000005,270980.226,921518.1162000003,444004.18326,421301.3278518001,45859.24200000001,1382971.9200000002,0,2,-328,9562,1
NZ42885,46,F,1998-09-05,BC_15,I,Office Assistant I,IA1,2016-02-10,2015-07-03,H,Silver,Commercial,295097.53140000004,68695.54000000001,1,2619.5903999999996,698016.6048,1133099.2650239998,365896.63766400004,618955.47351936,78642.3936,305529.168,2,4,-222,9650,1
NZ61947,49,F,2005-06-19,BC_15,E,Media Manager III,IA7,2016-06-08,2015-12-25,MR,Jade,Investments Only,136269.28,12691.6,1,1487.816,393333.95999999996,106097.86879999998,144512.61440000002,35341.56595199999,8706.96,48762.687999999995,1,1,-166,7171,1
NZ22902,44,F,1999-05-13,BC_25,I,Account Representative II,IA9,2015-12-29,2015-09-20,H,Silver,Retail,99093.1407,19900.34,3,3501.42,825497.62,73608.21,41220.59760000001,19108.691315999997,18445.77,167447.74000000002,0,2,-100,9400,1
NZ36415,80,F,2014-03-02,BC_2,E,Account Representative IV,IA16,2016-03-19,2015-04-12,H,Silver,Retail,484083.73799999995,31756.019999999997,2,7886.2428,1153726.5216,1312296.504434,320324.343602,499085.99341859994,59339.0228,754215.3826,2,5,-342,3993,1
NZ17053,25,M,1999-01-23,BC_20,PI,Marketing Manager,IA2,2016-03-10,2014-12-27,MR,Silver,Commercial,84045.3125,19776.5,3,1544.025,120289.3125,34566.958125,22057.011375000002,5757.867596249999,18889.7625,204607.2,1,1,-439,9510,1
